# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-04 22:56:58 585049688 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000137298 -1.000000000  0.000000000  0.000000000000000000 -30.000000000   0.000000000  30.000000000  0.000000999779668     0.421053  0.000000000000000 
     1     0.001000  0.000137298  0.000137294 -0.999999949 -0.000317825  0.000000000000000000 -30.000001515   8.439078066  30.000001515  0.000000999852567     0.421098  8.439078066169149 
     2     0.002000  0.000274592  0.000137280 -0.999999798 -0.000635639  0.000000000000000111 -30.000006061   1.462920134  30.000006061  0.000000999796690     0.421235  1.462920133554091 
     3     0.003000  0.000411872  0.000137258 -0.999999545 -0.000953420  0.000000000000000000 -30.000013635   1.677567934  30.000013635  0.000000999612165     0.421463  1.677567934053860 
     4     0.004000  0.000549130  0.000137227 -0.999999192 -0.001271146  0.000000000000000000 -30.000024237   1.916357038  30.000024237  0.000000999299253     0.421782  1.916357038191192 
     5     0.005000  0.000686357  0.000137188 -0.999998738 -0.001588797  0.000000000000000000 -30.000037864   2.180776216  30.000037864  0.000000998858350     0.422193  2.180776216346868 
     6     0.006000  0.000823545  0.000137139 -0.999998183 -0.001906350  0.000000000000000000 -30.000054513   2.472222271  30.000054513  0.000000998289984     0.422695  2.472222271181816 
     7     0.007000  0.000960684  0.000137082 -0.999997527 -0.002223785 -0.000000000000000444 -30.000074179   2.791970495  30.000074179  0.000000997594812     0.423288  2.791970495274541 
     8     0.008000  0.001097766  0.000137016 -0.999996771 -0.002541079  0.000000000000000000 -30.000096857   3.141144779  30.000096857  0.000000996773621     0.423972  3.141144779027993 
     9     0.009000  0.001234782  0.000137224 -0.999995915 -0.002858213  0.000000000000000000 -30.000122541   3.520688071  30.000122541  0.000000999944992     0.424747  3.520688070646975 
    10     0.010000  0.001372006  0.000137141 -0.999994957 -0.003175819  0.000000000000000000 -30.000151289   4.005085689  30.000151289  0.000000998867856     0.425616  4.005085688579685 
    11     0.011000  0.001509147  0.000137049 -0.999993899 -0.003493221  0.000000000000000000 -30.000183041   4.393108161  30.000183041  0.000000997666795     0.426576  4.393108160779514 
    12     0.012000  0.001646196  0.000136949 -0.999992740 -0.003810399  0.000000000000000000 -30.000217789   4.870270713  30.000217789  0.000000996343101     0.427627  4.870270712587901 
    13     0.013000  0.001783145  0.000137122 -0.999991483 -0.004127331  0.000000000000000888 -30.000255526   5.379490937  30.000255526  0.000000999010005     0.428770  5.379490936744065 
    14     0.014000  0.001920268  0.000137005 -0.999990122 -0.004444651 -0.000000000000000888 -30.000296328   6.041044381  30.000296328  0.000000997435545     0.430008  6.041044381152210 
    15     0.015000  0.002057272  0.000137162 -0.999988663 -0.004761684  0.000000000000000000 -30.000340110   6.521097298  30.000340110  0.000000999855338     0.431337  6.521097298275803 
    16     0.016000  0.002194434  0.000137027 -0.999987101 -0.005079064  0.000000000000000000 -30.000386961   7.278593886  30.000386961  0.000000998033166     0.432760  7.278593886330530 
    17     0.017000  0.002331461  0.000136884 -0.999985441 -0.005396115  0.000000000000000000 -30.000436780   7.796062090  30.000436780  0.000000996094587     0.434276  7.796062089878388 
    18     0.018000  0.002468346  0.000137016 -0.999983682 -0.005712817  0.000000000000000000 -30.000489556   8.462572650  30.000489556  0.000000998145853     0.435884  8.462572650379169 
    19     0.019000  0.002605361  0.000136857 -0.999981821 -0.006029804  0.000000000000000000 -30.000545393   9.363281960  30.000545393  0.000000995966913     0.437588  9.363281959708411 
    20     0.020000  0.002742218  0.000136972 -0.999979861 -0.006346403  0.000000000000000000 -30.000604171   9.913211643  30.000604171  0.000000997777609     0.439384  9.913211642956012 
    21     0.021000  0.002879190  0.000137078 -0.999977800 -0.006663246  0.000000000000000000 -30.000666005  10.908632998  30.000666005  0.000000999469391     0.441277 10.908632997804492 
    22     0.022000  0.003016268  0.000136895 -0.999975637 -0.006980313  0.000000000000000000 -30.000730898  11.742920061  30.000730898  0.000000996932270     0.443266 11.742920061135850 
