# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-04 22:41:20 451461377 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000137241 -1.000000000  0.000000000  0.000000000000000000 -30.000000000   0.000000000  30.000000000  0.000000998950883     0.421053  0.000000000000000 
     1     0.001000  0.000137241  0.000137236 -0.999999950 -0.000317693  0.000000000000000000 -30.000001514   8.435014583  30.000001514  0.000000999020131     0.421098  8.435014583222650 
     2     0.002000  0.000274477  0.000137222 -0.999999798 -0.000635375  0.000000000000000111 -30.000006056   1.461559617  30.000006056  0.000000998953648     0.421235  1.461559616948575 
     3     0.003000  0.000411700  0.000137199 -0.999999546 -0.000953022  0.000000000000000000 -30.000013624   1.675862986  30.000013624  0.000000998751580     0.421463  1.675862986400751 
     4     0.004000  0.000548899  0.000137166 -0.999999193 -0.001270611  0.000000000000000222 -30.000024217   1.914232719  30.000024217  0.000000998414222     0.421782  1.914232719307509 
     5     0.005000  0.000686065  0.000137125 -0.999998739 -0.001588121 -0.000000000000000444 -30.000037832   2.178144027  30.000037832  0.000000997942019     0.422192  2.178144027477680 
     6     0.006000  0.000823190  0.000137074 -0.999998184 -0.001905529 -0.000000000000000444 -30.000054466   2.468978475  30.000054466  0.000000997335562     0.422693  2.468978475111114 
     7     0.007000  0.000960264  0.000137212 -0.999997530 -0.002222812  0.000000000000000444 -30.000074114   2.787994417  30.000074114  0.000000999492113     0.423286  2.787994416817180 
     8     0.008000  0.001097476  0.000137143 -0.999996773 -0.002540408 -0.000000000000000444 -30.000096806   3.176079953  30.000096806  0.000000998615598     0.423970  3.176079952888405 
     9     0.009000  0.001234618  0.000137064 -0.999995916 -0.002857834  0.000000000000000000 -30.000122509   3.525895638  30.000122509  0.000000997606702     0.424746  3.525895638079097 
    10     0.010000  0.001371682  0.000137175 -0.999994959 -0.003175069 -0.000000000000000888 -30.000151217   3.937208138  30.000151217  0.000000999360740     0.425614  3.937208137753782 
    11     0.011000  0.001508857  0.000137078 -0.999993901 -0.003492550  0.000000000000000000 -30.000182970   4.438997089  30.000182970  0.000000998085086     0.426574  4.438997089060863 
    12     0.012000  0.001645935  0.000137171 -0.999992743 -0.003809794  0.000000000000000000 -30.000217720   4.869974111  30.000217720  0.000000999572975     0.427625  4.869974111211095 
    13     0.013000  0.001783106  0.000137055 -0.999991483 -0.004127239 -0.000000000000000888 -30.000255515   5.454008244  30.000255515  0.000000998033678     0.428770  5.454008244194355 
    14     0.014000  0.001920161  0.000137130 -0.999990124 -0.004444405  0.000000000000000000 -30.000296295   5.937346047  30.000296295  0.000000999257558     0.430007  5.937346046659811 
    15     0.015000  0.002057291  0.000136997 -0.999988663 -0.004761727  0.000000000000000000 -30.000340116   6.606153190  30.000340116  0.000000997458839     0.431337  6.606153190374920 
    16     0.016000  0.002194288  0.000137054 -0.999987103 -0.005078726 -0.000000000000000888 -30.000386909   7.136703793  30.000386909  0.000000998421950     0.432759  7.136703793229553 
    17     0.017000  0.002331342  0.000137101 -0.999985442 -0.005395839  0.000000000000000000 -30.000436736   7.890581745  30.000436736  0.000000999254946     0.434275  7.890581745161468 
    18     0.018000  0.002468443  0.000137140 -0.999983680 -0.005713043 -0.000000000000001776 -30.000489595   8.592219954  30.000489595  0.000000999958380     0.435886  8.592219954371524 
    19     0.019000  0.002605583  0.000136972 -0.999981817 -0.006030318  0.000000000000000000 -30.000545486   9.325278118  30.000545486  0.000000997647388     0.437591  9.325278117802746 
    20     0.020000  0.002742556  0.000136994 -0.999979856 -0.006347184  0.000000000000000000 -30.000604319   9.925689064  30.000604319  0.000000998098215     0.439389  9.925689063925908 
    21     0.021000  0.002879549  0.000137006 -0.999977795 -0.006664077  0.000000000000000000 -30.000666171  10.844783112  30.000666171  0.000000998422662     0.441282 10.844783112135477 
    22     0.022000  0.003016556  0.000137011 -0.999975633 -0.006980978  0.000000000000001776 -30.000731038  11.655594426  30.000731038  0.000000998621791     0.443270 11.655594425717217 
    23     0.023000  0.003153566  0.000137006 -0.999973370 -0.007297864  0.000000000000000000 -30.000798914  12.487987687  30.000798914  0.000000998696785     0.445355 12.487987687051824 
    24     0.024000  0.003290573  0.000136994 -0.999971008 -0.007614716  0.000000000000000000 -30.000869796  13.338825362  30.000869796  0.000000998648945     0.447535 13.338825362405549 
    25     0.025000  0.003427566  0.000136972 -0.999968545 -0.007931512  0.000000000000000000 -30.000943678  14.204740366  30.000943678  0.000000998479682     0.449812 14.204740365580365 
    26     0.026000  0.003564539  0.000136943 -0.999965983 -0.008248232 -0.000000000000001776 -30.001020552  15.082172640  30.001020552  0.000000998190515     0.452186 15.082172640386581 
    27     0.027000  0.003701482  0.000136906 -0.999963321 -0.008564856 -0.000000000000001776 -30.001100412  15.967409064  30.001100412  0.000000997783066     0.454657 15.967409064115451 
    28     0.028000  0.003838388  0.000136860 -0.999960560 -0.008881365 -0.000000000000001776 -30.001183250  16.856625306  30.001183250  0.000000997259055     0.457225 16.856625306317540 
    29     0.029000  0.003975248  0.000137003 -0.999957700 -0.009197738 -0.000000000000001776 -30.001269056  17.745928840  30.001269056  0.000000999482859     0.459891 17.745928840229297 
    30     0.030000  0.004112251  0.000136942 -0.999954737 -0.009514410  0.000000000000000000 -30.001357952  19.015667803  30.001357952  0.000000998721819     0.462659 19.015667802987885 
    31     0.031000  0.004249193  0.000136872 -0.999951675 -0.009830908  0.000000000000000000 -30.001449806  19.566224296  30.001449806  0.000000997849307     0.465526 19.566224296261815 
    32     0.032000  0.004386066  0.000136991 -0.999948516 -0.010147211  0.000000000000000000 -30.001544608  20.435914035  30.001544608  0.000000999722667     0.468492 20.435914035041915 
    33     0.033000  0.004523057  0.000136906 -0.999945253 -0.010463755  0.000000000000001776 -30.001642487  21.765541355  30.001642487  0.000000998622674     0.471561 21.765541354990813 
    34     0.034000  0.004659963  0.000136814 -0.999941893 -0.010780067  0.000000000000000000 -30.001743300  22.189535477  30.001743300  0.000000997417089     0.474730 22.189535476563272 
    35     0.035000  0.004796777  0.000136910 -0.999938436 -0.011096129  0.000000000000000000 -30.001847032  23.005497110  30.001847032  0.000000998953297     0.477999 23.005497110477723 
    36     0.036000  0.004933687  0.000136803 -0.999934877 -0.011412374  0.000000000000000000 -30.001953825  24.372391940  30.001953825  0.000000997531306     0.481373 24.372391940403194 
    37     0.037000  0.005070490  0.000136884 -0.999931221 -0.011728333  0.000000000000000000 -30.002063520  24.627180659  30.002063520  0.000000998849062     0.484848 24.627180659380855 
    38     0.038000  0.005207374  0.000136763 -0.999927463 -0.012044439 -0.000000000000003553 -30.002176264  26.009336496  30.002176264  0.000000997218397     0.488430 26.009336496321367 
