# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-06-04 22:48:11 35244654 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.000000  0.000000000  0.000137238 30.000000000  0.000000000 200.000000000  0.000000000   0     0.000000  0.000000998899853     0.421053   -30.000000    30.000000 
    0.001000  0.000137238  0.000137233 30.000001514  8.434764350 200.000000000  0.008434764   0     0.103214  0.000000998971771     0.421098   -30.000002    30.000002 
    0.002000  0.000274471  0.000137220 30.000006055  1.461492458 200.000000000  0.009896257   0     0.024764  0.000000998913314     0.421235   -30.000006    30.000006 
    0.003000  0.000411690  0.000137197 30.000013623  1.675821437 200.000000000  0.011572078   0     0.027663  0.000000998724616     0.421463   -30.000014    30.000014 
    0.004000  0.000548887  0.000137166 30.000024216  1.914239064 200.000000000  0.013486317   0     0.030854  0.000000998405945     0.421782   -30.000024    30.000024 
    0.005000  0.000686053  0.000137126 30.000037831  2.178228249 200.000000000  0.015664546   0     0.034354  0.000000997957708     0.422192   -30.000038    30.000038 
    0.006000  0.000823179  0.000137077 30.000054464  2.469179719 200.000000000  0.018133725   0     0.038182  0.000000997380449     0.422693   -30.000054    30.000054 
    0.007000  0.000960256  0.000137019 30.000074112  2.788362551 200.000000000  0.020922088   0     0.042353  0.000000996674842     0.423286   -30.000074    30.000074 
    0.008000  0.001097274  0.000137223 30.000096770  3.136894346 200.000000000  0.024058982   0     0.046880  0.000000999785089     0.423969   -30.000097    30.000097 
    0.009000  0.001234497  0.000137147 30.000122485  3.577648097 200.000000000  0.027636630   0     0.052424  0.000000998819514     0.424746   -30.000122    30.000122 
    0.010000  0.001371645  0.000137063 30.000151209  3.942370107 200.000000000  0.031579000   0     0.057244  0.000000997727413     0.425613   -30.000151    30.000151 
    0.011000  0.001508707  0.000136970 30.000182934  4.386457735 200.000000000  0.035965458   0     0.062937  0.000000996509987     0.426573   -30.000183    30.000183 
    0.012000  0.001645677  0.000137139 30.000217652  4.862534626 200.000000000  0.040827993   0     0.069020  0.000000999107287     0.427623   -30.000218    30.000218 
    0.013000  0.001782816  0.000137028 30.000255432  5.473121858 200.000000000  0.046301115   0     0.076597  0.000000997634486     0.428768   -30.000255    30.000255 
    0.014000  0.001919844  0.000137180 30.000296197  5.935225037 200.000000000  0.052236340   0     0.082648  0.000000999979901     0.430004   -30.000296    30.000296 
    0.015000  0.002057023  0.000137052 30.000340028  6.638936085 200.000000000  0.058875276   0     0.091343  0.000000998254576     0.431334   -30.000340    30.000340 
    0.016000  0.002194075  0.000136916 30.000386834  7.143502579 200.000000000  0.066018778   0     0.097942  0.000000996409843     0.432757   -30.000387    30.000387 
    0.017000  0.002330990  0.000137041 30.000436604  7.780452793 200.000000000  0.073799231   0     0.106005  0.000000998379487     0.434271   -30.000437    30.000437 
    0.018000  0.002468032  0.000136888 30.000489432  8.624826396 200.000000000  0.082424057   0     0.116390  0.000000996289335     0.435881   -30.000489    30.000489 
    0.019000  0.002604920  0.000136997 30.000545208  9.172896118 200.000000000  0.091596954   0     0.123576  0.000000998013354     0.437583   -30.000545    30.000545 
    0.020000  0.002741918  0.000137098 30.000604038 10.111089960 200.000000000  0.101708044   0     0.135089  0.000000999615784     0.439380   -30.000604    30.000604 
    0.021000  0.002879015  0.000136920 30.000665924 10.916456048 200.000000000  0.112624500   0     0.145197  0.000000997160274     0.441274   -30.000666    30.000666 
    0.022000  0.003015935  0.000137004 30.000730737 11.480689498 200.000000000  0.124105189   0     0.152653  0.000000998522161     0.443261   -30.000731    30.000731 
    0.023000  0.003152939  0.000137080 30.000798597 12.555223270 200.000000000  0.136660412   0     0.165805  0.000000999764445     0.445345   -30.000799    30.000799 
    0.024000  0.003290019  0.000136877 30.000869504 13.429197003 200.000000000  0.150089609   0     0.176777  0.000000996955945     0.447526   -30.000870    30.000870 
    0.025000  0.003426896  0.000136937 30.000943309 13.969330248 200.000000000  0.164058940   0     0.184032  0.000000997964780     0.449801   -30.000943    30.000943 
    0.026000  0.003563833  0.000136989 30.001020148 15.166801814 200.000000000  0.179225741   0     0.198660  0.000000998856992     0.452174   -30.001020    30.001020 
    0.027000  0.003700822  0.000137033 30.001100020 16.079646411 200.000000000  0.195305388   0     0.210144  0.000000999633477     0.454645   -30.001100    30.001100 
    0.028000  0.003837855  0.000136799 30.001182921 16.999753295 200.000000000  0.212305141   0     0.221731  0.000000996371796     0.457215   -30.001183    30.001183 
    0.029000  0.003974655  0.000136828 30.001268678 17.435383779 200.000000000  0.229740525   0     0.227870  0.000000996926501     0.459879   -30.001269    30.001269 
    0.030000  0.004111483  0.000136849 30.001357445 18.770849906 200.000000000  0.248511375   0     0.244146  0.000000997369640     0.462644   -30.001357    30.001357 
    0.031000  0.004248332  0.000136862 30.001449219 19.684202359 200.000000000  0.268195577   0     0.255702  0.000000997702489     0.465508   -30.001449    30.001449 
    0.032000  0.004385194  0.000136868 30.001543995 20.589229660 200.000000000  0.288784807   0     0.267176  0.000000997926410     0.468472   -30.001544    30.001544 
    0.033000  0.004522062  0.000136867 30.001641766 21.482106554 200.000000000  0.310266913   0     0.278523  0.000000998042851     0.471538   -30.001642    30.001642 
    0.034000  0.004658929  0.000136858 30.001742527 22.359112313 200.000000000  0.332626026   0     0.289697  0.000000998053339     0.474706   -30.001743    30.001743 
    0.035000  0.004795787  0.000136842 30.001846270 23.216667239 200.000000000  0.355842693   0     0.300657  0.000000997959481     0.477975   -30.001846    30.001846 
    0.036000  0.004932629  0.000136819 30.001952988 24.051365652 200.000000000  0.379894059   0     0.311362  0.000000997762950     0.481347   -30.001953    30.001953 
    0.037000  0.005069448  0.000136789 30.002062673 24.860005877 200.000000000  0.404754064   0     0.321774  0.000000997465492     0.484821   -30.002063    30.002063 
    0.038000  0.005206237  0.000136752 30.002175315 25.639615652 200.000000000  0.430393680   0     0.331858  0.000000997068913     0.488400   -30.002175    30.002175 
    0.039000  0.005342989  0.000136709 30.002290907 26.387474100 200.000000000  0.456781154   0     0.341581  0.000000996575076     0.492082   -30.002291    30.002291 
    0.040000  0.005479698  0.000136926 30.002409438 27.101128904 200.000000000  0.483882283   0     0.350915  0.000000999883778     0.495868   -30.002409    30.002409 
    0.041000  0.005616625  0.000136869 30.002531137 28.834093249 200.000000000  0.512716376   0     0.371821  0.000000999187503     0.499767   -30.002531    30.002531 
    0.042000  0.005753494  0.000136806 30.002655766 28.527800405 200.000000000  0.541244177   0     0.369612  0.000000998399204     0.503772   -30.002656    30.002656 
    0.043000  0.005890299  0.000136736 30.002783312 29.129936190 200.000000000  0.570374113   0     0.377674  0.000000997520961     0.507883   -30.002783    30.002783 
    0.044000  0.006027035  0.000136660 30.002913765 29.690604534 200.000000000  0.600064718   0     0.385261  0.000000996554886     0.512100   -30.002914    30.002914 
    0.045000  0.006163695  0.000136845 30.003047110 30.003047110 200.000000000  0.630273523   0     0.390046  0.000000999387096     0.516424   -30.003047    30.003047 
    0.046000  0.006300540  0.000136756 30.003183606 30.003183606 200.000000000  0.662306632   0     0.391378  0.000000998235517     0.520865   -30.003184    30.003184 
    0.047000  0.006437296  0.000136662 30.003322980 30.003322980 200.000000000  0.693541109   0     0.392670  0.000000997002048     0.525414   -30.003323    30.003323 
    0.048000  0.006573959  0.000136828 30.003465219 30.003465219 200.000000000  0.725164906   0     0.393972  0.000000999565612     0.530072   -30.003465    30.003465 
    0.049000  0.006710787  0.000136722 30.003610594 30.003610594 200.000000000  0.758670251   0     0.395343  0.000000998157352     0.534849   -30.003611    30.003611 
    0.050000  0.006847509  0.000136611 30.003758816 30.003758816 200.000000000  0.791063661   0     0.396661  0.000000996673446     0.539735   -30.003759    30.003759 
    0.051000  0.006984120  0.000136760 30.003909872 30.003909872 200.000000000  0.823716527   0     0.397983  0.000000998982640     0.544733   -30.003910    30.003910 
    0.052000  0.007120880  0.000136637 30.004064046 30.004064046 200.000000000  0.858314276   0     0.399376  0.000000997335272     0.549851   -30.004064    30.004064 
    0.053000  0.007257517  0.000136775 30.004221034 30.004221034 200.000000000  0.891483700   0     0.400705  0.000000999481090     0.555082   -30.004221    30.004221 
    0.054000  0.007394292  0.000136642 30.004381130 30.004381130 200.000000000  0.926646518   0     0.402105  0.000000997677702     0.560435   -30.004381    30.004381 
    0.055000  0.007530934  0.000136768 30.004544018 30.004544018 200.000000000  0.960171299   0     0.403434  0.000000999666445     0.565901   -30.004544    30.004544 
    0.056000  0.007667702  0.000136625 30.004710004 30.004710004 200.000000000  0.995742909   0     0.404835  0.000000997714658     0.571492   -30.004710    30.004710 
    0.057000  0.007804327  0.000136741 30.004878758 30.004878758 200.000000000  1.029470131   0     0.406157  0.000000999552838     0.577198   -30.004879    30.004879 
    0.058000  0.007941069  0.000136589 30.005050597 30.005050597 200.000000000  1.065303088   0     0.407554  0.000000997460402     0.583029   -30.005051    30.005051 
    0.059000  0.008077657  0.000136695 30.005225181 30.005225181 200.000000000  1.099090250   0     0.408865  0.000000999154694     0.588977   -30.005225    30.005225 
    0.060000  0.008214353  0.000136533 30.005402836 30.005402836 200.000000000  1.135047826   0     0.410252  0.000000996929433     0.595053   -30.005403    30.005403 
    0.061000  0.008350886  0.000136630 30.005583209 30.005583209 200.000000000  1.168764400   0     0.411547  0.000000998486625     0.601246   -30.005583    30.005583 
    0.062000  0.008487516  0.000136722 30.005766639 30.005766639 200.000000000  1.204721933   0     0.412920  0.000000999972734     0.607569   -30.005767    30.005767 
    0.063000  0.008624238  0.000136547 30.005953122 30.005953122 200.000000000  1.240700001   0     0.414287  0.000000997551278     0.614023   -30.005953    30.005953 
    0.064000  0.008760785  0.000136630 30.006142288 30.006142288 200.000000000  1.274155387   0     0.415552  0.000000998910151     0.620596   -30.006142    30.006142 
    0.065000  0.008897416  0.000136447 30.006334491 30.006334491 200.000000000  1.309969428   0     0.416899  0.000000996375127     0.627302   -30.006334    30.006334 
    0.066000  0.009033863  0.000136523 30.006529349 30.006529349 200.000000000  1.343084272   0     0.418139  0.000000997613679     0.634129   -30.006529    30.006529 
    0.067000  0.009170386  0.000136593 30.006727227 30.006727227 200.000000000  1.378642222   0     0.419465  0.000000998788716     0.641091   -30.006727    30.006727 
    0.068000  0.009306979  0.000136660 30.006928118 30.006928118 200.000000000  1.414102913   0     0.420780  0.000000999901592     0.648188   -30.006928    30.006928 
    0.069000  0.009443639  0.000136461 30.007132019 30.007132019 200.000000000  1.449446913   0     0.422084  0.000000997137548     0.655422   -30.007132    30.007132 
    0.070000  0.009580101  0.000136521 30.007338528 30.007338528 200.000000000  1.481757779   0     0.423271  0.000000998143131     0.662780   -30.007339    30.007339 
    0.071000  0.009716621  0.000136576 30.007548026 30.007548026 200.000000000  1.516697081   0     0.424549  0.000000999091069     0.670276   -30.007548    30.007548 
    0.072000  0.009853197  0.000136627 30.007760510 30.007760510 200.000000000  1.551471968   0     0.425815  0.000000999982736     0.677913   -30.007761    30.007761 
    0.073000  0.009989824  0.000136415 30.007975973 30.007975973 200.000000000  1.586068794   0     0.427069  0.000000997017879     0.685690   -30.007976    30.007976 
    0.074000  0.010126239  0.000136460 30.008193992 30.008193992 200.000000000  1.617330559   0     0.428198  0.000000997815151     0.693594   -30.008194    30.008194 
    0.075000  0.010262699  0.000136501 30.008414969 30.008414969 200.000000000  1.651421769   0     0.429423  0.000000998560623     0.701641   -30.008415    30.008415 
    0.076000  0.010399200  0.000136539 30.008638899 30.008638899 200.000000000  1.685303890   0     0.430635  0.000000999255657     0.709832   -30.008639    30.008639 
    0.077000  0.010535739  0.000136574 30.008865775 30.008865775 200.000000000  1.718968388   0     0.431835  0.000000999901616     0.718169   -30.008866    30.008866 
    0.078000  0.010672312  0.000136346 30.009095591 30.009095591 200.000000000  1.752407874   0     0.433022  0.000000996717413     0.726651   -30.009096    30.009096 
    0.079000  0.010808658  0.000136375 30.009327898 29.767918030 200.000000000  1.782175792   0     0.431594  0.000000997284475     0.735265   -30.009328    30.009328 
    0.080000  0.010945034  0.000136402 30.009563122 30.009563122 200.000000000  1.815040278   0     0.435231  0.000000997806777     0.744026   -30.009563    30.009563 
    0.081000  0.011081435  0.000136425 30.009801258 30.009801258 200.000000000  1.847666090   0     0.436375  0.000000998285642     0.752937   -30.009801    30.009801 
    0.082000  0.011217860  0.000136445 30.010042298 30.010042298 200.000000000  1.880049886   0     0.437507  0.000000998722381     0.761999   -30.010042    30.010042 
    0.083000  0.011354305  0.000136462 30.010286235 30.010286235 200.000000000  1.912189203   0     0.438625  0.000000999118297     0.771212   -30.010286    30.010286 
    0.084000  0.011490767  0.000136477 30.010533063 30.010533063 200.000000000  1.944082394   0     0.439731  0.000000999474679     0.780579   -30.010533    30.010533 
    0.085000  0.011627244  0.000136489 30.010782773 30.010782773 200.000000000  1.975728587   0     0.440823  0.000000999792805     0.790099   -30.010783    30.010783 
    0.086000  0.011763733  0.000136242 30.011035359 30.011035359 200.000000000  2.007127628   0     0.441904  0.000000996323055     0.799775   -30.011035    30.011035 
    0.087000  0.011899976  0.000136251 30.011290331 27.268523524 200.000000000  2.034396151   0     0.415388  0.000000996585137     0.809589   -30.011290    30.011290 
    0.088000  0.012036227  0.000136257 30.011548155 30.011548155 200.000000000  2.065206732   0     0.443892  0.000000996812882     0.819560   -30.011548    30.011548 
    0.089000  0.012172483  0.000136260 30.011808823 30.011808823 200.000000000  2.095775622   0     0.444934  0.000000997007498     0.829690   -30.011809    30.011809 
    0.090000  0.012308744  0.000136262 30.012072329 30.012072329 200.000000000  2.126105035   0     0.445963  0.000000997170172     0.839979   -30.012072    30.012072 
    0.091000  0.012445006  0.000136261 30.012338664 30.012338664 200.000000000  2.156197668   0     0.446981  0.000000997302079     0.850430   -30.012339    30.012339 
    0.092000  0.012581267  0.000136259 30.012607821 29.858994742 200.000000000  2.186056663   0     0.446447  0.000000997404375     0.861042   -30.012608    30.012608 
    0.093000  0.012717525  0.000136254 30.012879791 29.628902950 200.000000000  2.215685565   0     0.445142  0.000000997478198     0.871818   -30.012880    30.012880 
    0.094000  0.012853779  0.000136248 30.013154568 29.402723718 200.000000000  2.245088289   0     0.443877  0.000000997524668     0.882759   -30.013155    30.013155 
    0.095000  0.012990027  0.000136239 30.013432142 29.180787557 200.000000000  2.274269077   0     0.442655  0.000000997544885     0.893866   -30.013432    30.013432 
    0.096000  0.013126266  0.000136229 30.013712507 28.963392181 200.000000000  2.303232469   0     0.441479  0.000000997539933     0.905140   -30.013713    30.013713 
    0.097000  0.013262496  0.000136218 30.013995653 28.750802105 200.000000000  2.331983271   0     0.440352  0.000000997510873     0.916583   -30.013996    30.013996 
    0.098000  0.013398713  0.000136204 30.014281574 28.543250584 200.000000000  2.360526522   0     0.439274  0.000000997458749     0.928196   -30.014282    30.014282 
    0.099000  0.013534918  0.000136190 30.014570261 28.340945139 200.000000000  2.388867467   0     0.438248  0.000000997384584     0.939979   -30.014570    30.014570 
    0.100000  0.013671108  0.000136174 30.014861706 28.144061669 200.000000000  2.417011528   0     0.437275  0.000000997289383     0.951936   -30.014862    30.014862 
    0.101000  0.013807281  0.000136156 30.015155901 27.952756998 200.000000000  2.444964285   0     0.436356  0.000000997174128     0.964066   -30.015156    30.015156 
    0.102000  0.013943437  0.000136137 30.015452838 27.767157055 200.000000000  2.472731442   0     0.435493  0.000000997039782     0.976370   -30.015453    30.015453 
    0.103000  0.014079575  0.000136117 30.015752508 27.587372112 200.000000000  2.500318815   0     0.434685  0.000000996887287     0.988852   -30.015753    30.015753 
    0.104000  0.014215692  0.000136096 30.016054904 27.413488466 200.000000000  2.527732303   0     0.433934  0.000000996717568     1.001511   -30.016055    30.016055 
    0.105000  0.014351788  0.000136074 30.016360017 27.245575001 200.000000000  2.554977878   0     0.433239  0.000000996531525     1.014349   -30.016360    30.016360 
    0.106000  0.014487862  0.000136050 30.016667840 27.083679806 200.000000000  2.582061558   0     0.432601  0.000000996330040     1.027367   -30.016668    30.016668 
    0.107000  0.014623912  0.000136276 30.016978363 26.927840780 200.000000000  2.608989399   0     0.432020  0.000000999779932     1.040567   -30.016978    30.016978 
    0.108000  0.014760188  0.000136249 30.017292158 30.017292158 200.000000000  2.640663245   1     0.463188  0.000000999531351     1.053975   -30.017292    30.017292 
    0.109000  0.014896437  0.000136222 30.017608646 26.708481306 200.000000000  2.667371727   0     0.431896  0.000000999269864     1.067568   -30.017609    30.017609 
    0.110000  0.015032659  0.000136193 30.017927817 26.569558748 200.000000000  2.693941285   0     0.431471  0.000000998996279     1.081347   -30.017928    30.017928 
    0.111000  0.015168852  0.000136164 30.018249664 26.436743332 200.000000000  2.720378029   0     0.431103  0.000000998711387     1.095314   -30.018250    30.018250 
    0.112000  0.015305016  0.000136134 30.018574178 26.310007882 200.000000000  2.746688036   0     0.430790  0.000000998415956     1.109470   -30.018574    30.018574 
    0.113000  0.015441151  0.000136104 30.018901352 26.189309229 200.000000000  2.772877346   0     0.430532  0.000000998110735     1.123817   -30.018901    30.018901 
    0.114000  0.015577255  0.000136073 30.019231177 26.074601489 200.000000000  2.798951947   0     0.430328  0.000000997796455     1.138355   -30.019231    30.019231 
    0.115000  0.015713328  0.000136041 30.019563645 25.965827926 200.000000000  2.824917775   1     0.430178  0.000000997473825     1.153087   -30.019564    30.019564 
